StarID	Hip	ProperName	RA	Dec	Mag
69901	96620	 	19.64476324	54.973395	5.89
69903	96622		19.64537841	-10.15658266	6.61
69904	96623		19.64611648	23.11425562	7.45
69909	96630	 	19.6469419	3.38152187	6.36
69912	96634		19.64754553	43.87449867	9.15
69913	96635		19.64762077	-25.87150784	9.11
69918	96643		19.64883451	-10.33402871	9.48
69919	96644		19.64894754	-28.6072065	6.72
69928	96656	 	19.65166118	76.42167965	8.08
69933	96662		19.65287685	68.65250336	6.78
69934	96665	 	19.65323339	5.39778241	5.18
69935	96666		19.65343951	-16.90949451	7.45
69936	96667		19.65359894	-16.90793633	7.32
69945	96680		19.65532535	-45.42819166	7.48
69946	96679		19.65533715	44.43635713	7.01
69948	96683	 	19.65627897	30.1532335	4.68
69950	96686		19.65668874	-69.33788886	6.95
69952	96689		19.65701128	-0.84031133	10.39
69953	96688	 	19.65703778	16.57113626	6.37
69954	96691		19.65730765	22.25645188	7.39
69955	96693	 	19.65735179	42.81821158	5.41
69959	96697		19.65826887	30.40829025	7.17
69961	96701		19.65919561	-58.23182105	7.13
69962	96702	 	19.65922916	71.87306594	10.96
69963	96706	 	19.65959081	45.9573801	6.25
69964	96708		19.65964824	-69.60243212	6.95
69966	96710		19.6599807	-26.75131985	10.49
69967	96711		19.66004873	-64.53546805	7.18
69976	96721	 	19.66161047	-45.27856526	6.24
69979	96724	 	19.66247892	33.97890836	6.1
69980	96725		19.66274037	-48.1927442	9.04
69984	96729	 	19.66373763	-23.42761	6.33
69986	96732		19.66403305	-58.15317398	7.32
69987	96733		19.66426087	24.53708475	7.14
69988	96735		19.66447863	45.15916632	9.18
69989	96734	 	19.6644807	-66.68540741	6.37
69990	96736		19.66452238	-15.1673754	6.73
69993	96739	 	19.66541486	-39.43277551	6.6
69994	96741		19.66546955	-22.06272832	7.39
69999	96745		19.66646023	7.56714954	7.27
70000	96746		19.66740238	-49.9492431	7.24
70004	96753		19.66807501	-14.04460478	7.17
70006	96755		19.66819503	55.90751228	7.3
70007	96757	 	19.66827292	18.01393839	4.39
70010	96760	 	19.66865192	-23.42905463	5.97
70013	96765		19.66971451	17.89925142	7.33
70018	96771	 	19.67033114	60.50713097	6.49
70019	96772		19.67041313	26.99533999	7.32
70021	96777		19.6711376	55.79390657	7.35
70024	96781	 	19.67184533	-54.41776164	6.24
70026	96783		19.67258262	-5.44749401	6.59
70027	96784		19.67292846	16.33338203	7.42
70028	96786		19.67326188	23.48008707	7.09
70031	96789	 	19.67453463	20.47708907	6.52
70036	96796		19.6763352	62.66457599	7.36
70038	96800		19.67741818	44.78906673	7.18
70039	96801	 	19.6776614	23.71797274	6.64
70042	96804		19.67806523	31.40649722	6.99
70043	96805	 	19.67809678	43.07782614	6.17
70044	96806		19.67834524	-54.21031881	6.9
70045	96807	 	19.67869802	-0.6212928	5.64
70046	96808	 	19.67870589	-16.29314555	5.3
70050	96813		19.67918922	-7.51220178	6.97
70060	96825	 	19.68058707	45.5246494	5.06
70061	96827		19.68077987	27.13551496	10.94
70064	96831		19.6813562	-58.26954717	7.08
70066	96834		19.68193567	-1.86996181	7.53
70069	96837	 	19.68414825	17.47612356	4.39
70072	96840	 	19.68486896	13.81570826	5.98
70076	96845		19.68557855	13.17050241	7.27
70080	96851		19.68666314	-2.31344307	7.22
70081	96854		19.68714666	-32.87306496	8.11
70083	96856	 	19.68740249	22.45278133	6.43
70085	96858		19.68763442	30.72132874	7.09
70087	96861		19.68835685	-56.32174782	9.03
70094	96872		19.69098424	47.32808256	7.23
70099	96880		19.69325601	-72.44564702	9.23
70101	96882	 	19.69367883	-65.8542392	6.08
70103	96884		19.69392576	-55.26613673	7.36
70104	96885		19.69413764	33.08297165	7.04
70106	96887		19.69438825	40.02231075	6.91
70107	96888		19.69460677	30.80858609	6.85
70113	96895	 	19.69696917	50.52544635	5.96
70114	96896		19.6970558	-36.8875577	7.38
70117	96901	 	19.69780443	50.51792062	6.2
70119	96903		19.69794943	27.38215155	6.67
70121	96906		19.69923127	36.22571935	7.48
70122	96907	 	19.69934052	40.25405313	6.22
70128	96917		19.70080489	-9.1934491	6.31
70129	96919	 	19.70114853	55.46331472	6.42
70136	96931	 	19.70355912	12.19328167	6.33
70137	96932		19.70361747	-36.63326236	6.86
70139	96934		19.7044056	-52.9491672	7.38
70141	96936		19.70536459	18.46563124	6.92
70143	96938		19.706287	-24.85924653	6.7
70148	96943		19.70756536	8.15470792	8.99
70152	96948		19.70824089	1.58667115	7.64
70153	96950	 	19.70863683	-16.12397392	5.06
70156	96955	 	19.70921344	-59.00946588	7.48
70157	96956		19.7093006	-50.66759371	6.9
70158	96957	 	19.70944646	11.8266084	5.28
70171	96977	 	19.71239015	32.42674436	5.93
70173	96979		19.71273922	8.3826315	6.89
70175	96982		19.71321484	47.20892599	7.25
70177	96985		19.71344834	22.85167713	6.54
70180	96988	 	19.71363139	29.33164997	6.54
70188	96998	 	19.71466597	-45.0808404	10.01
70191	97001		19.71562676	40.72175702	6.71
70194	97006		19.71642943	27.40850194	7.21
70202	97016		19.71757358	-8.3072655	7.07
70203	97018		19.71791613	39.99707659	6.95
70207	97023		19.71860385	24.59859981	6.87
70212	97028	 	19.71933209	30.67788039	6.08
70213	97029		19.71965596	38.67171285	6.37
70214	97030		19.71987041	-10.67942462	7.89
70217	97033	 	19.72063266	58.01675205	6.23
70219	97035		19.72086073	30.23236786	7.21
70231	97048		19.72317515	23.39133529	11.32
70233	97050		19.72362268	22.49500125	6.82
70234	97051		19.72367377	10.08926496	10
70241	97063	 	19.72595783	-15.46965541	5.49
70245	97067	 	19.72711585	-37.53872252	6.14
70248	97070	 	19.72763684	57.04265606	6.28
70253	97076		19.7285698	-44.13371867	7.28
70254	97077	 	19.72858823	25.77187257	5.5
70258	97081	 	19.72918941	41.77308397	5.86
70260	97083		19.72974793	38.32235431	7.18
70263	97087	 	19.7309575	34.16271463	6.04
70264	97088		19.73125564	-35.25292711	8.38
70267	97091	 	19.7322149	27.13540609	6.27
70269	97094		19.7323966	49.78334392	7.46
70273	97101		19.73383193	9.51762405	6.57
70284	97118	 	19.737931	37.35426967	4.89
70287	97122	 	19.73844489	69.33711857	5.9
70292	97131		19.74103342	-41.60911788	6.83
70296	97135		19.74209434	18.58864183	6.78
70298	97138		19.74239845	-22.8557627	7.47
70299	97139	 	19.74283071	13.30280916	6.25
70301	97141		19.74328145	13.2303522	6.84
70302	97142	 	19.74393624	34.41415588	6.39
70303	97143		19.74460521	-23.26407864	7.35
70304	97144		19.74479857	8.72658032	6.43
70305	97145		19.74486193	10.91252159	7.22
70308	97150	 	19.7468706	29.26469939	6.97
70309	97151	 	19.74697021	40.71686361	6.36
70314	97156		19.74790108	-52.33611437	8.74
70315	97157		19.74841593	-10.57272432	6.63
70317	97160		19.74890614	-40.23681437	9.91
70318	97162		19.74910595	10.77515779	7.48
70319	97165	 	19.74956725	45.13069195	2.86
70328	97182		19.75267422	-12.72626111	7.38
70329	97183		19.75268257	-3.0355062	7.29
70337	97196		19.75431679	-68.38951599	10.11
70342	97201		19.75476688	31.42409214	7.42
70345	97207		19.75630082	-1.49902321	7.18
70346	97210		19.75675883	-30.90296405	6.81
70347	97209		19.75676401	23.94289495	7.03
70350	97216		19.75787328	-7.01939191	7.48
70352	97219		19.75835958	50.77189993	9
70354	97222	 	19.759312	33.60305635	8.35
70355	97223		19.75990341	30.01046344	9.15
70358	97226		19.76082211	-70.62656764	7.12
70360	97228	 	19.76101449	36.09100655	6.38
70361	97229	 	19.76108771	7.61315784	5.89
70362	97232		19.76129515	36.08864502	7.16
70363	97233		19.76145977	-0.69651699	7.34
70369	97241	 	19.76374301	32.38665088	10.86
70370	97242	 	19.76426327	35.01276709	6.14
70371	97243		19.76432851	46.48554315	6.94
70372	97244	 	19.76450935	-2.88344929	6.47
70381	97255		19.76591651	4.24849718	7.02
70385	97260	 	19.76700442	-31.90853854	5.51
70401	97278	Tarazed	19.77099171	10.61326869	2.72
70402	97280		19.77108443	32.11617613	7.49
70403	97282		19.77152419	45.73620654	7.42
70404	97283		19.77160761	79.46026881	7.29
70411	97290	 	19.77272756	-19.76089482	4.87
70412	97292	 	19.77322488	32.01800544	10.15
70413	97293		19.77352514	54.40560275	6.75
70415	97295	 	19.7737733	33.72868813	4.99
70423	97304		19.77576752	50.01038425	6.68
70425	97307	 	19.77639886	32.88860483	6.18
70426	97308		19.77641403	-1.37683772	7.38
70428	97311		19.77665288	39.51119813	7.46
70435	97319	 	19.77763784	25.13384038	6.66
70437	97321		19.77811212	44.34852564	7.07
70439	97326	 	19.77907148	68.438002	6.34
70447	97336		19.78278105	34.41982386	7.83
70453	97345		19.7849455	-62.45356843	6.71
70458	97351		19.785838	-17.07811181	6.87
70460	97337		19.78616365	40.34028305	11.01
70464	97358		19.78837322	-18.74638679	7.6
70465	97359		19.78848079	21.77150528	7.07
70471	97365	 	19.78979589	18.53425912	3.68
70475	97370		19.79032586	-43.34494882	7.12
70476	97372	 	19.79079057	47.90765516	6.14
70479	97376	 	19.79104896	38.40761671	5.83
70485	97382		19.79177713	56.91113362	7.04
70487	97384		19.79259365	1.08943925	6.77
70494	97393		19.79446986	-17.07077806	7.22
70497	97398		19.79614858	5.78199774	6.7
70500	97401		19.79673594	-28.49117625	6.89
70501	97402	 	19.79680479	25.38411181	6
70503	97405		19.79754696	-29.15933342	7.69
70511	97416		19.79989966	31.5062461	6.79
70512	97417		19.79999355	-20.95758846	6.66
70514	97420		19.80024658	27.86898992	6.87
70515	97421	 	19.80030601	-56.36227755	5.33
70517	97423	 	19.8008358	-13.70355495	6.11
70521	97431		19.80240246	13.45460738	6.95
70522	97432		19.80250694	61.41126735	7.07
70523	97433	 	19.8028371	70.26783533	3.84
70524	97434		19.80328843	22.76288803	7.02
70527	97438		19.80428603	59.42261842	6.64
70529	97441		19.80473584	-57.72532175	7.44
70533	97446		19.80599758	25.00956804	7.17
70536	97454	 	19.80847636	10.69411398	6.44
70537	97455		19.80853183	-40.97322898	7.43
70539	97461		19.80952738	24.96219417	7.42
70540	97462		19.80986778	56.50080486	7.47
70542	97466		19.81083046	-1.82646053	7.34
70547	97472		19.81163214	29.4023423	7.01
70548	97473	 	19.81168001	11.81592014	5.75
70551	97476		19.81212097	18.86705896	7.09
70552	97477	 	19.8121532	35.31130999	6.66
70553	97478		19.81229177	19.66108044	7.39
70558	97484		19.81393683	-12.31936853	6.47
70559	97485	 	19.81405567	33.43729726	6.42
70561	97489		19.81481454	11.68510518	6.53
70562	97491	 	19.81529827	-52.88799211	6.27
70566	97496	 	19.81629133	19.14197806	5.01
70568	97498		19.81691585	44.37920008	7.16
70569	97499	 	19.81727379	-10.87071152	6
70573	97503		19.81778441	53.76747323	7.09
70577	97508		19.81867982	-61.81477592	7.28
70578	97509		19.81902888	27.73222024	6.97
70580	97511		19.81946833	-76.90849792	7.16
70581	97515	 	19.81986929	-28.78873269	6.04
70584	97517		19.8200508	57.4094798	7.76
70593	97528		19.82199678	28.57910045	7.4
70594	97531		19.82264849	-32.87267858	9.14
70596	97533		19.82310005	-73.52311214	7.35
70597	97534	 	19.82369246	-72.50341408	5.39
70598	97536		19.82384053	63.20386575	6.69
70599	97537		19.82411173	28.61000603	7.98
70600	97538	 	19.82430517	38.71017237	6.12
70601	97539		19.82435066	-45.74781248	7.26
70602	97540		19.82453742	-65.9790142	7.39
70607	97546		19.82610016	-37.78029734	7.22
70616	97557		19.82889445	-32.7638129	7.78
70618	97561		19.82964414	-11.40869558	7.26
70620	97564		19.83029706	-64.90647918	7.47
70624	97569	 	19.83150531	-66.813093	6.44
70626	97572	 	19.83186648	28.43968047	6.45
70627	97573		19.83216833	27.08517105	6.46
70632	97580		19.83403335	-69.33913334	7.26
70633	97581		19.83424667	-59.26398033	7.04
70639	97592		19.83604283	-10.00715219	6.75
70640	97593		19.83634332	-45.37950523	6.96
70644	97598	 	19.83723673	-47.55736033	5.91
70645	97599		19.83753485	17.7100261	6.81
70650	97607	 	19.83818887	7.90242825	6.49
70652	97609		19.83883261	36.09822312	7.08
70654	97611	 	19.83937563	-61.06113281	6.21
70655	97612		19.83941876	61.20897379	6.7
70656	97613		19.83943799	-26.71576482	7.46
70659	97617		19.84041784	43.66113624	7.15
70660	97618		19.84073164	-13.92387402	7.38
70661	97619		19.84073484	30.76613679	7.36
70669	97630	 	19.84277401	38.72216211	5.18
70670	97634	 	19.84370254	40.599778	5.68
70671	97635	 	19.84381492	52.98816657	5.03
70676	97640		19.84464021	34.94957072	8
70677	97641		19.84487541	22.1129226	7.33
70680	97646	 	19.84577133	-59.19363715	5.41
70681	97647		19.84585548	20.2113987	6.71
70683	97649	Altair	19.84630057	8.86738491	0.77
70684	97650	 	19.84633416	-10.76358902	5.38
70685	97651	 	19.84635262	37.82631382	6.13
70688	97655		19.84684839	-4.6940767	6.75
70690	97657		19.84726014	48.08029551	9.46
70691	97659		19.84804639	20.03946324	7.18
70695	97663		19.84858338	24.62700655	7.45
70696	97665		19.84869013	49.70026944	7.26
70698	97668		19.8488138	3.94701438	9.55
70699	97670		19.84969972	16.85777085	7.27
70700	97674	 	19.85030403	-65.60470281	6.04
70702	97675	 	19.85041673	10.4160539	5.11
70704	97679	 	19.85113712	22.61008676	4.9
70708	97684		19.85284021	-27.47194867	7.33
70710	97687	 	19.85308394	-2.46088946	6.12
70712	97690		19.85392396	-72.79504967	7.31
70714	97693		19.85404544	-44.29025406	10.87
70717	97697	 	19.85492424	9.62994013	6.25
70719	97700	 	19.85537976	47.37719407	6.22
70722	97704		19.85619772	-1.53502145	9.36
70726	97709		19.8574562	4.08864671	6.47
70732	97717		19.85858537	27.46024688	7.34
70738	97726		19.85979128	-12.62111007	7.24
70742	97730		19.86033443	26.22564032	7.48
70745	97734		19.86149349	31.14129745	7.08
70746	97736		19.861621	-14.77686711	6.88
70747	97737		19.86185369	-10.9492326	7.19
70748	97738		19.86186892	-50.97853998	6.89
70750	97739		19.86252076	-13.03260944	6.84
70753	97742		19.86283661	-37.33617086	6.65
70755	97745		19.86303992	8.07173971	7.37
70758	97749	 	19.86405282	-39.87433805	5.32
70766	97757	 	19.86640879	47.02734867	5.6
70771	97765	 	19.86710947	24.99217156	5.54
70772	97766		19.86719142	-10.35374217	7.26
70773	97767	 	19.86767871	11.62913862	6.13
70774	97768		19.86776217	-2.15324213	7.38
70777	97771		19.86833151	-56.71960713	7.22
70779	97774	 	19.86865875	47.93181856	5.91
70780	97776		19.86872177	-10.89269049	6.67
70781	97777		19.86890729	52.28125193	7.39
70783	97779		19.86925225	7.45988046	7.14
70786	97783	 	19.8700014	-19.04486185	5.88
70788	97787	 	19.87099519	10.35162148	6.52
70789	97788		19.87103593	28.25218949	6.82
70790	97789	 	19.87122358	36.43228438	6.13
70795	97796	 	19.87271251	18.67190024	6.24
70800	97801		19.87385991	-10.95623355	7.37
70803	97804	 	19.8745455	1.00567827	3.87
70804	97805		19.87497313	-23.94908031	9.45
70813	97816	 	19.87713947	-54.97103652	5.76
70816	97819	 	19.87753141	-54.97645289	6.5
70821	97824		19.87898209	-31.97674117	7.1
70826	97831		19.87990938	64.17610692	6.76
70827	97833		19.88062836	28.99259153	7.36
70837	97845	 	19.88368125	47.80773842	6.3
70841	97849	 	19.88510718	-14.60308038	6.47
70844	97856		19.88625563	-53.09240882	6.99
70849	97862		19.88658129	58.16490171	7.4
70852	97866		19.8871516	-5.54018318	7.42
70853	97867		19.88776224	28.09959803	6.98
70855	97870	 	19.88815858	57.52346329	5.14
70856	97871	 	19.8885342	-3.11449682	5.63
70860	97877	 	19.88961096	4.40039286	6.52
70861	97876		19.88962061	20.33720786	7.16
70863	97879		19.89007577	20.32740952	7.32
70870	97886	 	19.89102245	24.07952568	4.57
70874	97892	 	19.89316083	59.70852496	6.06
70877	97895		19.89402465	41.35581063	6.99
70886	97907		19.89647224	34.58382535	7.02
70893	97915		19.89796708	26.59347022	6.84
70897	97922		19.90054727	15.29211542	7.02
70900	97927		19.90159486	-32.0030711	10.25
70901	97928	 	19.90229793	-8.57416489	5.76
70903	97930		19.90268994	33.78091298	6.73
70909	97938	 	19.90411715	8.46165027	4.71
70911	97940		19.90415389	1.94408544	8.78
70914	97944	 	19.90495107	-23.9400745	6.17
70917	97950		19.90715126	1.94203692	8.93
70922	97957		19.9079992	33.13140149	7.46
70925	97961	 	19.90862814	24.31939041	5.56
70927	97964		19.90979576	9.76739372	7.27
70928	97965		19.90981584	41.46444502	7.39
70929	97966	 	19.91045767	-8.22722614	5.7
70930	97967	 	19.91057234	-8.2369743	6.49
70933	97970	 	19.91116201	7.14035304	6.14
70934	97971	 	19.91123639	-61.170815	6.21
70938	97977		19.91201125	-33.28708675	9.52
70939	97978		19.91220623	60.82362382	7.2
70940	97979		19.91232338	22.4292462	6.73
70941	97980	 	19.91243674	0.27365959	5.6
70945	97985	 	19.91340074	36.99565531	5.79
70948	97988		19.91372943	64.72124397	6.91
70949	97989		19.91390714	60.61497488	6.94
70950	97990		19.91419578	24.88848041	7.04
70959	98001		19.91622551	41.87083952	7.41
70960	98004		19.91670437	34.9005568	7.22
70962	98006		19.91699411	66.74840411	7.16
70963	98007	 	19.91713994	4.0627395	9.4
70964	98008		19.91735108	-36.20173501	7.16
70966	98012	 	19.91808664	-33.04624883	6.47
70967	98011		19.91809474	30.68753335	7
70968	98013		19.91810774	47.5409718	6.72
70972	98017	 	19.91847183	30.19489579	6.58
70975	98020		19.91936136	10.74023756	8.83
70982	98029		19.9203228	-7.80671471	7.41
70985	98032	 	19.92102196	-41.8684135	4.12
70987	98036	 	19.92187948	6.40793334	3.72
70988	98038	 	19.92208067	-6.73463769	6.49
70993	98044	 	19.92278991	58.25037613	6.1
70994	98045		19.92333148	-19.29284198	6.87
70997	98048		19.92464802	-53.94720294	7.17
71002	98055	 	19.92717285	52.43902327	4.91
71003	98058		19.92794633	40.17289193	6.59
71004	98061		19.92910126	40.39175466	7.37
71007	98066	 	19.93061806	-26.29968718	4.7
71009	98068	 	19.93104478	38.48670392	4.95
71011	98070	 	19.93121382	51.27196406	12
71012	98071		19.93168231	47.09007651	6.88
71014	98073	 	19.9320523	58.84601982	4.98
71020	98079		19.93254976	10.2071785	6.81
71021	98083		19.93331434	15.04703705	7.08
71022	98085	 	19.93368426	16.6348159	5.71
71023	98086	 	19.93378349	-81.34983861	6.39
71027	98090		19.93478592	-44.01219489	7.17
71029	98093		19.93548993	33.07458873	7.29
71034	98099		19.93627334	-38.32649211	6.62
71037	98103	 	19.93728685	11.42370978	5.28
71038	98105		19.93772488	-52.97099474	10.58
71039	98106	 	19.93782617	-72.3635678	8.45
71041	98110	 	19.93844337	35.08349079	3.89
71042	98111	 	19.93861687	56.68697532	6.16
71048	98124		19.94267531	8.25595455	7.48
71050	98123	 	19.94290478	59.1618094	9.96
71053	98130	 	19.94354077	-31.3353938	8.43
71054	98131		19.94382611	23.8885462	6.97
71059	98138		19.9449152	30.94714252	6.8
71063	98143	 	19.94559525	36.25059928	6.03
71066	98146	 	19.94587873	50.90249691	6.46
71071	98152		19.94697096	-30.57016459	6.55
71073	98154		19.94715239	23.77669989	6.79
71077	98158		19.94846881	8.44755368	7.28
71078	98159		19.94871919	-59.28420213	10.9
71080	98162	 	19.94911802	-27.1698625	4.54
71081	98163	 	19.94936209	-57.92554682	6.55
71084	98166		19.949591	75.71386077	7.28
71086	98169	 	19.95011638	20.99834521	6.62
71087	98170		19.9502846	-59.29084362	10.32
71091	98174	 	19.95174539	-58.90131541	5.24
71098	98182		19.95230111	30.7774752	6.96
71106	98191		19.95367444	0.35206103	6.97
71107	98193		19.95370185	35.03143981	7.26
71108	98192	 	19.95370741	29.82344076	7.9
71109	98194	 	19.9538507	40.36782505	5.46
71118	98204	 	19.95547182	-12.56673822	9.3
71120	98206		19.95551472	24.08846018	7.19
71123	98209		19.95657939	28.69392234	6.78
71124	98210		19.95686688	-6.69754483	6.56
71125	98211		19.95762768	-55.76094145	9.47
71127	98213		19.95806293	38.45824671	6.68
71133	98222		19.96031838	-37.74514894	7.34
71134	98226	 	19.96145548	-38.05861811	6.55
71142	98234	 	19.96262183	16.78911537	5.54
71148	98242		19.96434867	38.12113876	7.29
71152	98249		19.96512584	28.8741871	7.29
71155	98253	 	19.96558841	42.26079538	6.44
71159	98256		19.96578421	60.85533372	7.26
71160	98258	 	19.96583898	-15.49126255	5.01
71163	98262		19.96646806	36.32775759	7.45
71169	98269		19.96732681	40.92680399	7.32
71173	98274		19.96785557	-48.13366885	8.35
71183	98287		19.97036326	-36.68681135	6.95
71186	98291		19.97063562	16.49374796	6.86
71195	98301		19.97299835	-2.23187235	7.08
71200	98308	 	19.97464937	63.53420204	6.15
71205	98313		19.97570428	-3.55371767	6.79
71206	98314		19.97572362	7.92063365	6.77
71207	98315		19.9757375	33.27744215	7.24
71208	98316	 	19.97579836	-54.93659116	8.6
71212	98320	 	19.9762095	38.10569103	6.33
71216	98325	 	19.97721077	30.98367174	5.51
71219	98332	 	19.97810497	-69.16371251	5.74
71220	98333	 	19.97827304	70.36680747	6.32
71222	98336		19.97884853	1.66655159	6.75
